#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	C03	DL-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	3	0.1	79.45424590182847	21.221830094760303	85.88144316734062	10.77757346484059	12.250678027056265	462.24143887068817	DuctApe
PM01	C04	D-Ribose	carbon	C-Source, carbohydrate	C00121	2	9	0.1	223.32657850344546	118.42498258203938	216.11630735118933	27.71465332328596	6.122576838996481	2607.027540137445	DuctApe
PM01	C05	Tween 20	carbon	C-Source, fatty acid	C11624	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	C06	L-Rhamnose	carbon	C-Source, carbohydrate	C00507	2	3	0.10000000000000002	28.590635799463577	7.189041202878173	30.02142866352615	3.109997778461826	11.648408494802352	156.3698372891064	DuctApe
PM01	C07	D-Fructose	carbon	C-Source, carbohydrate	C00095	2	5	0.10000000000000002	85.27068989998759	18.041444072036825	85.27068989998759	81.03400286213318	12.5	390.750794365321	DuctApe
PM01	C08	Acetic acid	carbon	C-Source, carboxylic acid	C00033	2	0	0.10000000000000002	6.009924201857584	0.5679111160307351	0.0	0.0	0.0	11.575994306451655	DuctApe
PM01	C09	a-D-Glucose	carbon	C-Source, carbohydrate	C00031	2	5	0.10000000000000002	115.42001189306285	26.83664197764735	115.42001189306285	85.1249660696312	15.0	582.6752825160206	DuctApe
PM01	C10	Maltose	carbon	C-Source, carbohydrate	C00208	2	2	0.4296756153190503	57.436237639464544	13.029352106022836	57.436237639464544	54.59865542593519	12.5	281.8291810343254	DuctApe
PM01	C11	D-Melibiose	carbon	C-Source, carbohydrate	C05402	2	1	0.08264285714285735	20.90729566143712	3.910458293092252	20.90729566143712	19.898776657751334	15.0	83.86176087547726	DuctApe
PM01	C12	Thymidine	carbon	C-Source, carbohydrate	C00214	2	3	10.289088022356676	52.8509559783179	24.630943752584233	39.21998565382697	3.8073338131534453	9.418702384350627	539.5214111219111	DuctApe
PM01	D01	L-Asparagine	carbon	C-Source, amino acid	C00152	2	5	0.10000000000000002	113.6980950058669	32.46745815943065	112.54244210539478	92.11174737890289	12.75	707.6853499746562	DuctApe
PM01	D02	D-Aspartic acid	carbon	C-Source, amino acid	C00402	2	0	0.1	2.8234943293743684	0.4159251000040798	0.0	0.0	0.0	8.580390504620812	DuctApe
PM01	D03	D-Glucosaminic acid	carbon	C-Source, carboxylic acid	C03752	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	D04	1,2-Propanediol	carbon	C-Source, alcohol	C00583	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	D05	Tween 40	carbon	C-Source, fatty acid		2	1	0.1	26.80054215981697	3.7592577100383044	26.80054215981697	21.134959470024782	17.75	80.28091627837516	DuctApe
PM01	D06	a-Ketoglutaric acid	carbon	C-Source, carboxylic acid	C00026	2	0	0.10000000000000002	6.1323130650800985	0.6347878299577014	0.0	0.0	0.0	13.344990083423843	DuctApe
PM01	D07	a-Ketobutyric acid	carbon	C-Source, carboxylic acid	C00109	2	1	0.10000000000000002	23.140016567295852	0.9980921376608325	2.91446371970763	4.006679496705004	21.2362488169074	18.884020981279978	DuctApe
PM01	D08	a-Methyl-D-Galactoside	carbon	C-Source, carbohydrate	C03619	2	0	0.1	1.4841817220749831	0.14124987427866834	0.0	0.0	0.0	2.944786987440998	DuctApe
PM01	D09	a-D-Lactose	carbon	C-Source, carbohydrate	C00243	2	0	0.1	8.916364075811698	1.0465229778194651	0.0	0.0	0.0	22.046315747006634	DuctApe
PM01	D10	Lactulose	carbon	C-Source, carbohydrate	C07064	2	1	0.31793809515836113	16.27809919050824	4.758975276752812	16.27809919050824	15.120867602532162	15.0	102.53167095429333	DuctApe
PM01	D11	Sucrose	carbon	C-Source, carbohydrate	C00089	2	4	1.0312662624426328	106.56025219514753	30.8137247233024	0.0	0.0	0.0	666.5993073703264	DuctApe
PM01	D12	Uridine	carbon	C-Source, carbohydrate	C00299	2	2	13.18930545085028	42.003536724430134	22.42176013571266	41.21170742684032	29.5732898243374	9.75	491.0808360659939	DuctApe
PM01	E01	L-Glutamine	carbon	C-Source, amino acid	C00064	2	2	0.5381820510639133	43.891101265191395	13.135630945957102	43.891101265191395	36.60679494337535	12.25	286.37800319381347	DuctApe
PM01	E02	m-Tartaric acid	carbon	C-Source, carboxylic acid	C00552	2	0	0.09718260199944512	0.11754761904761911	0.10078057665191395	0.0	0.0	0.0	2.217720005255155	DuctApe
PM01	E03	D-Glucose-1-Phosphate	carbon	C-Source, carbohydrate	C00103	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	E04	D-Fructose-6-Phosphate	carbon	C-Source, carbohydrate	C00085	2	3	0.09988031886201634	9.447991553036326	2.792814214779526	8.411492160771333	0.7915316876855523	8.945831021148996	60.94661733471491	DuctApe
PM01	E05	Tween 80	carbon	C-Source, fatty acid	C11625	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	E06	a-Hydroxyglutaric acid-g-Lactone	carbon	C-Source, carboxylic acid		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM01	E07	a-Hydroxybutyric acid	carbon	C-Source, carboxylic acid	C05984	2	0	0.10000000000000002	0.9124827665535646	0.13456587263149497	0.0	0.0	0.0	2.910071735796348	DuctApe
PM01	E08	b-Methyl-D-Glucoside	carbon	C-Source, carbohydrate		2	5	0.1	116.38114712840189	27.53565668428351	116.38114712840189	85.93355955919091	14.75	598.1082178342577	DuctApe
PM01	E09	Adonitol	carbon	C-Source, carbohydrate	C00474	2	1	0.12021564132993433	11.183422390778972	2.7421534775271557	7.578933801636071	0.8617081845933772	12.698629245235354	58.96553938565549	DuctApe
PM01	E10	Maltotriose	carbon	C-Source, carbohydrate	C01835	2	5	0.39978975435859887	88.1626504139615	26.162123687979893	88.1626504139615	74.57728262278822	12.25	569.6733059359105	DuctApe
PM01	E11	2`-Deoxyadenosine	carbon	C-Source, carbohydrate	C00559	2	1	0.2614595522674225	11.342856787215252	4.02522426976535	5.458169298506323	1.430087979118624	12.585566326841159	87.42250347317898	DuctApe
PM01	E12	Adenosine	carbon	C-Source, carbohydrate	C00212	2	3	10.568522376716496	35.229113609498015	19.086774990417087	15.371359554835276	1.6047268122981868	11.00789624337611	418.0711694116312	DuctApe
PM01	F01	Gly-Asp	carbon	C-Source, amino acid	C02871	2	3	3.0363896916781785	31.50270947668272	11.967296604613415	26.486397740394608	2.6001679984925294	11.341985037004834	260.336540913216	DuctApe
PM01	F02	Citric acid	carbon	C-Source, carboxylic acid	C00158	2	1	0.10000000000000002	28.546009325034845	5.632301884153254	28.546009325034845	26.31277308685924	14.75	121.64495325678055	DuctApe
PM01	F03	m-Inositol	carbon	C-Source, carbohydrate	C00137	2	2	0.10000000000000002	53.75380451504469	13.28472899304608	53.75380451504469	50.39536777451573	12.5	288.85349453089475	DuctApe
PM01	F04	D-Threonine	carbon	C-Source, amino acid	C00820	2	0	0.10000000000000002	0.5510999999999981	0.10949015445518949	0.0	0.0	0.0	2.3547684366279666	DuctApe
PM01	F05	Fumaric acid	carbon	C-Source, carboxylic acid	C00122	2	5	0.1	75.96157701631924	18.504605963948023	75.96157701631924	70.40590046179624	12.5	402.21978557080365	DuctApe
PM01	F06	Bromosuccinic acid	carbon	C-Source, carboxylic acid		2	1	0.10000000000000002	24.309737362215873	5.084313347218898	23.380438930653654	3.6169383890557367	13.769623598328337	110.07475480534349	DuctApe
PM01	F07	Propionic acid	carbon	C-Source, carboxylic acid	C00163	2	1	0.10000000000000002	14.940132408778217	1.876327703825835	14.940132408778217	13.609583022771856	18.0	38.978035469503766	DuctApe
PM01	F08	Mucic acid	carbon	C-Source, carboxylic acid	C01807	2	2	0.3651982382837778	53.37891481624983	13.830088728250596	53.37891481624983	50.73179955172735	12.25	300.7676118703795	DuctApe
PM01	F09	Glycolic acid	carbon	C-Source, carboxylic acid	C00160	2	0	0.09938723257352344	10.218659354563997	0.4478190073004681	0.0	0.0	0.0	8.488186706158716	DuctApe
PM01	F10	Glyoxylic acid	carbon	C-Source, carboxylic acid	C00048	2	4	15.980218115321	24.567320296469088	20.859892972738972	0.0	0.0	0.0	459.0641763419684	DuctApe
PM01	F11	D-Cellobiose	carbon	C-Source, carbohydrate	C00185	2	5	1.453120550846613	104.35168084865315	29.952901043201692	104.35168084865315	87.81624601709872	12.25	652.0307504618702	DuctApe
PM01	F12	Inosine	carbon	C-Source, carbohydrate	C00294	2	3	14.576524785899846	51.699267836904475	27.089971155754952	32.166571940082214	2.8260981218862415	10.027233548144384	593.9468954399745	DuctApe
PM01	G01	Gly-Glu	carbon	C-Source, amino acid		2	3	2.4444018254759246	32.86282131318676	13.100355279795656	27.76152494051232	3.6537307181551677	11.762835910319065	284.9127378025675	DuctApe
PM01	G02	Tricarballylic acid	carbon	C-Source, carboxylic acid		2	0	0.05189065770359533	1.7178345505299843	0.3046810305012299	0.0	0.0	0.0	6.557937277623168	DuctApe
PM01	G03	L-Serine	carbon	C-Source, amino acid	C00065	2	2	0.16559542296944002	70.32424475932044	21.939365950712922	70.32424475932044	56.35889223822987	12.25	478.57544666844024	DuctApe
PM01	G04	L-Threonine	carbon	C-Source, amino acid	C00188	2	0	0.1	13.186549129854374	2.390053010288717	0.0	0.0	0.0	50.48373052021466	DuctApe
PM01	G05	L-Alanine	carbon	C-Source, amino acid	C00041	2	2	0.1	48.14003929589538	11.598273103977442	48.14003929589538	45.683523991443465	12.5	251.4912038542099	DuctApe
PM01	G06	Ala-Gly	carbon	C-Source, amino acid		2	2	0.1	39.70462045840036	5.933440370123645	39.70462045840036	34.17372175649402	16.0	127.00994567795108	DuctApe
PM01	G07	Acetoacetic acid	carbon	C-Source, carboxylic acid	C00164	2	1	0.1	9.532197139288268	0.6164894822213229	9.532197139288268	9.017365191610851	20.75	11.7503413370134	DuctApe
PM01	G08	N-Acetyl-D-Mannosamine	carbon	C-Source, carbohydrate	C00645	2	1	0.1	7.498049201646415	1.0708201039797305	3.1763872963231616	5.843329852760699	16.037225219837122	22.140816464225257	DuctApe
PM01	G09	Mono-Methylsuccinate	carbon	C-Source, carboxylic acid		2	1	0.1	21.734624065362095	3.9504110536104062	21.734624065362095	20.721549428829203	15.0	84.64058043466129	DuctApe
PM01	G10	Methylpyruvate	carbon	C-Source, ester		2	2	0.11275800930906209	68.21384306604786	19.225199858874163	68.21384306604786	59.13382494122751	12.25	419.059793938044	DuctApe
PM01	G11	D-Malic acid	carbon	C-Source, carboxylic acid	C00497	2	1	1.5972356963172527	30.026999763021653	8.076650620774794	22.874886383105242	22.867171147250076	15.0	173.1667258605773	DuctApe
PM01	G12	L-Malic acid	carbon	C-Source, carboxylic acid	C00149	2	7	12.497889302984731	156.46178781063233	62.314521088742325	158.08950003994576	14.510122357486964	9.585654325677677	1363.6147878017607	DuctApe
PM01	H01	Gly-Pro	carbon	C-Source, amino acid		2	3	4.948466283012539	38.02233999046196	20.356312967158242	31.007154581767423	3.016449709031107	7.980247261265444	445.77772631917605	DuctApe
PM01	H02	p-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C00642	2	0	1.4863102712594016	14.687228964509755	5.157844382811841	0.0	0.0	0.0	112.08909780766399	DuctApe
PM01	H03	m-Hydroxyphenyl Acetic acid	carbon	C-Source, carboxylic acid	C05593	2	1	1.1878147661029392	16.897719810215534	6.096636620873497	2.7980193892721807	6.667826956982813	15.0587065624315	132.54392814606797	DuctApe
PM01	H04	Tyramine	carbon	C-Source, amine	C00483	2	0	0.43103693390830206	38.3208148958353	4.2848555141963915	0.0	0.0	0.0	90.02038303492805	DuctApe
PM01	H05	D-Psicose	carbon	C-Source, carbohydrate	C06468	2	4	0.1	30.25965348601761	10.705057637758369	0.0	0.0	0.0	233.16891404064611	DuctApe
PM01	H06	L-Lyxose	carbon	C-Source, carbohydrate	C01508	2	8	22.476893941489838	131.08666725446147	86.61858244686383	103.64470695825581	9.897553932352686	3.580965362645919	1908.0680142932265	DuctApe
PM01	H07	Glucuronamide	carbon	C-Source, amide	D01791	2	3	0.09451352517480613	37.25894111928342	15.600654472532527	32.92514982650371	3.5959872453453823	6.518302802880864	341.969005050261	DuctApe
PM01	H08	Pyruvic acid	carbon	C-Source, carboxylic acid	C00022	2	5	4.061875772874005	82.15075423987649	25.881602776783055	82.15075423987649	76.83070428993614	9.75	564.3740270509234	DuctApe
PM01	H09	L-Galactonic acid-g-Lactone	carbon	C-Source, carboxylic acid	C01115	2	7	2.1595770645641377	97.05010481468042	40.56926417362613	93.69451173820617	10.760064114476503	8.377382107399589	889.3612591003562	DuctApe
PM01	H10	D-Galacturonic acid	carbon	C-Source, carboxylic acid	C00333	2	7	2.1802777410767487	87.48739443200715	36.389419225568275	82.3983584067624	10.619717149267775	8.87513156911838	797.5676391136417	DuctApe
PM01	H11	Phenylethylamine	carbon	C-Source, amine	C05332	2	3	9.43270955896766	25.02768400639935	14.319948668675183	10.541656493974592	1.462208212675196	12.139384343439813	312.6169184097487	DuctApe
PM01	H12	2-Aminoethanol	carbon	C-Source, alcohol	C00189	2	3	20.410108179645995	44.677214058578066	27.973252523355036	9.521901458159716	3.4495948753168975	12.121116396408967	611.5996932499246	DuctApe
PM03	A01	Negative Control	nitrogen	N-Source, Negative control		2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM03	A02	Ammonia	nitrogen	N-Source, inorganic	C00014	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	A03	Nitrite	nitrogen	N-Source, inorganic	C00088	2	3	0.1	49.030633414850165	11.521521357147883	52.23241169234277	6.113568157543199	12.628751084790334	250.21252101968417	DuctApe
PM03	A04	Nitrate	nitrogen	N-Source, inorganic	C00244	2	2	0.10000000000000002	36.99063446714391	6.886390405990791	36.99063446714391	36.76036679294485	14.25	148.5858572249021	DuctApe
PM03	A05	Urea	nitrogen	N-Source, other	C00086	2	1	0.1	28.300370756197943	4.313096131922689	28.300370756197943	23.49384723780523	16.75	92.41634259075508	DuctApe
PM03	A06	Biuret	nitrogen	N-Source, other	C06555	2	3	0.1	50.24573341976449	12.170585576978965	54.11923349402217	5.629265876111599	12.012283035117587	264.50231241031145	DuctApe
PM03	A07	L-Alanine	nitrogen	N-Source, amino acid	C00041	2	1	0.1	11.742181375422415	0.9028047875564934	11.742181375422415	11.64598333362748	19.0	18.60713385120418	DuctApe
PM03	A08	L-Arginine	nitrogen	N-Source, amino acid	C00062	2	1	0.10000000000000002	27.643268714038417	3.51720109798013	27.643268714038417	26.750478137381613	16.75	74.78981584080309	DuctApe
PM03	A09	L-Asparagine	nitrogen	N-Source, amino acid	C00152	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	A10	L-Aspartic acid	nitrogen	N-Source, amino acid	C00049	2	1	0.10000000000000002	5.062440953356227	0.29444662972674024	5.062440953356227	4.641969102610787	20.75	5.906132392250443	DuctApe
PM03	A11	L-Cysteine	nitrogen	N-Source, amino acid	C00097	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	A12	L-Glutamic acid	nitrogen	N-Source, amino acid	C00025	2	6	0.1	74.14088689366751	27.49585120815245	74.14088689366751	71.5484974051052	6.5	602.5025785196837	DuctApe
PM03	B01	L-Glutamine	nitrogen	N-Source, amino acid	C00064	2	0	0.10000000000000002	2.2117368369216983	0.17463736536630953	0.0	0.0	0.0	3.5967142747851746	DuctApe
PM03	B02	Glycine	nitrogen	N-Source, amino acid	C00037	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	B03	L-Histidine	nitrogen	N-Source, amino acid	C00135	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	B04	L-Isoleucine	nitrogen	N-Source, amino acid	C00407	2	1	0.1	37.49670016393285	7.549740343186635	42.65807146623075	5.498169414167536	14.134392889371876	163.28213511541105	DuctApe
PM03	B05	L-Leucine	nitrogen	N-Source, amino acid	C00123	2	3	0.09999999999999999	50.12191009989323	23.821381566598273	45.0500119975809	12.528931843408012	8.29965446624745	523.748001094325	DuctApe
PM03	B06	L-Lysine	nitrogen	N-Source, amino acid	C00047	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	B07	L-Methionine	nitrogen	N-Source, amino acid	C00073	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	B08	L-Phenylalanine	nitrogen	N-Source, amino acid	C00079	2	5	0.10000000000000002	103.6271439482209	22.319741920432694	103.6271439482209	92.79685982101344	14.0	483.64836473609984	DuctApe
PM03	B09	L-Proline	nitrogen	N-Source, amino acid	C00148	2	2	11.125398102629514	42.67025562055328	22.637172991443315	42.33877540465198	33.4699808938962	6.75	495.57449220502065	DuctApe
PM03	B10	L-Serine	nitrogen	N-Source, amino acid	C00065	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	B11	L-Threonine	nitrogen	N-Source, amino acid	C00188	2	0	0.0813333333333332	1.0458631462561623	0.12191849399899815	0.0	0.0	0.0	2.5694535981956887	DuctApe
PM03	B12	L-Tryptophan	nitrogen	N-Source, amino acid	C00078	2	0	0.10000000000000002	14.367759327998334	1.0903005792150164	0.0	0.0	0.0	22.450717971534324	DuctApe
PM03	C01	L-Tyrosine	nitrogen	N-Source, amino acid	C00082	2	1	0.1	37.301781206471446	8.375920526180831	37.912683670140446	5.050583062165187	13.122981352521377	181.68900905671455	DuctApe
PM03	C02	L-Valine	nitrogen	N-Source, amino acid	C00183	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C03	D-Alanine	nitrogen	N-Source, amino acid	C00133	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C04	D-Asparagine	nitrogen	N-Source, amino acid	C01905	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C05	D-Aspartic acid	nitrogen	N-Source, amino acid	C00402	2	0	0.09354989704049421	7.343391287901036	0.34573663678537353	0.0	0.0	0.0	6.762216257486931	DuctApe
PM03	C06	D-Glutamic acid	nitrogen	N-Source, amino acid	C00217	2	1	0.10000000000000002	8.230305010690117	0.40646449617697505	8.230305010690117	7.758901080175098	20.75	8.002546913601432	DuctApe
PM03	C07	D-Lysine	nitrogen	N-Source, amino acid	C00739	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C08	D-Serine	nitrogen	N-Source, amino acid	C00740	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C09	D-Valine	nitrogen	N-Source, amino acid	C06417	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C10	L-Citrulline	nitrogen	N-Source, amino acid	C00327	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C11	L-Homoserine	nitrogen	N-Source, amino acid	C00263	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	C12	L-Ornithine	nitrogen	N-Source, amino acid	C00077	2	3	0.10000000000000002	76.95963696186465	24.527222894705865	72.31554019003677	8.513007781953231	9.767092289706305	536.0982547869723	DuctApe
PM03	D01	N-Acetyl-L-Glutamic acid	nitrogen	N-Source, amino acid	C00624	2	0	0.1	11.512754801313205	0.8063563029489954	0.0	0.0	0.0	16.489833390450997	DuctApe
PM03	D02	N-Phthaloyl-L-Glutamic acid	nitrogen	N-Source, amino acid		2	5	0.1	82.0123779931685	18.060167606756824	82.0123779931685	77.82450771316958	12.75	391.5746820011933	DuctApe
PM03	D03	L-Pyroglutamic acid	nitrogen	N-Source, amino acid	C02238	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D04	Hydroxylamine	nitrogen	N-Source, other	C00192	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D05	Methylamine	nitrogen	N-Source, other	C00218	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D06	N-Amylamine	nitrogen	N-Source, other		2	3	0.10000000000000002	90.1799929312537	26.593902876840545	91.70630364362272	10.079737745760683	10.58499954499081	580.4293398932954	DuctApe
PM03	D07	N-Butylamine	nitrogen	N-Source, other		2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D08	Ethylamine	nitrogen	N-Source, other	C00797	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D09	Ethanolamine	nitrogen	N-Source, other	C00189	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D10	Ethylenediamine	nitrogen	N-Source, other	C12511	2	0	0.10000000000000002	0.5607373283063658	0.11496189423384853	0.0	0.0	0.0	2.475309980664834	DuctApe
PM03	D11	Putrescine	nitrogen	N-Source, other	C00134	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	D12	Agmatine	nitrogen	N-Source, other	C00179	2	0	0.1	11.355855431627996	0.9410519598461353	0.0	0.0	0.0	19.50642417762301	DuctApe
PM03	E01	Histamine	nitrogen	N-Source, other	C00388	2	0	0.1	0.8742677882356042	0.12901746566154057	0.0	0.0	0.0	2.845638610969278	DuctApe
PM03	E02	b-Phenylethylamine	nitrogen	N-Source, other	C05332	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E03	Tyramine	nitrogen	N-Source, other	C00483	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E04	Acetamide	nitrogen	N-Source, other	C06244	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
PM03	E05	Formamide	nitrogen	N-Source, other	C00488	2	7	0.09999999999999998	151.60137153130177	57.959762863784285	158.45932376844516	15.72658880505478	8.245792122066204	1270.6420522777876	DuctApe
PM03	E06	Glucuronamide	nitrogen	N-Source, other	D01791	2	0	0.10000000000000002	0.10000000000000002	0.1	0.0	0.0	0.0	2.2	DuctApe
